source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,mitral regurgitation,Around and Through: Successful Mitral Paravalvular Leakage Closure Using Both Anterograde and Retrograde Approaches.,Marco Garaventa; Luca Nai Fovino; Tommaso Fabris; Giuseppe Tarantini,10.1002/ccd.70604,2026-04-02,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,"Paravalvular leak (PVL) is a recognized complication after surgical mitral valve replacement and may cause heart failure, pulmonary hypertension, or hemolysis when moderate or severe. Although redo surgery is the definitive treatment, it carries substantial risk in elderly patients or those with multiple prior cardiac surgeries. Transcatheter PVL closure has therefore emerged as a valuable alternative, albeit with significant technical challenges in the mitral position. We describe the case of a 78-year-old woman with a history of two prior mitral valve replacements using bioprosthetic valves, who presented with progressive dyspnea. Echocardiography demonstrated structural valve degeneration of the mitral bioprosthesis with a large postero-medial mitral PVL causing severe regurgitation. Given the prohibitive surgical risk, percutaneous PVL closure was selected following Heart Team discussion. The procedure was performed under general anesthesia with transesophageal echocardiography and fluoroscopic guidance. An initial antegrade transseptal approach enabled deployment of the first occluder device, but significant residual regurgitation persisted. A second device could not be adequately positioned antegrade and was therefore deployed using a retrograde transaortic approach, which provided improved coaxial alignment. Final imaging showed mild residual regurgitation and a significant reduction in transmitral gradient. The patient had an uneventful recovery with rapid symptomatic improvement and remained clinically stable at 1-month follow-up. This case highlights the feasibility and effectiveness of a hybrid antegrade-retrograde strategy for complex mitral PVL closure and underscores the importance of procedural flexibility and multimodality imaging in achieving optimal outcomes in high-risk patients."
PubMed,mitral regurgitation,Evolution of Clinical Indications for Mitral Valve Transcatheter Edge-to-Edge Repair.,Carla Iglesias-Otero; Julio Echarte-Morales; David González-Fernández; Andrés Íñiguez-Romo; Rodrigo Estévez-Loureiro,10.31083/RCM47139,2026-03,Reviews in cardiovascular medicine,"Mitral valve transcatheter edge-to-edge repair (M-TEER) has evolved from a highly specialized intervention to an essential treatment option for patients with severe mitral regurgitation (MR) who are unsuitable candidates for surgery. Moreover, current guidelines support the use of M-TEER in both secondary MR and selected cases of primary MR. In addition to these established indications, data from clinical trials and registries indicate that M-TEER is associated with improved short-term outcomes compared with conservative therapy in acute MR after myocardial infarction, and is beneficial in more complex scenarios, such as advanced heart failure, hypertrophic obstructive cardiomyopathy, and mitral annulus calcification. Meanwhile, combined strategies, such as repairing the mitral and tricuspid valves simultaneously, adding M-TEER to transcatheter aortic valve replacement, or performing this procedure alongside left atrial appendage closure, are gaining ground as practical ways to address the broader needs of these high-risk patients. More recently, M-TEER has been used in patients with moderate MR, as this stage is now recognized to be associated with adverse outcomes. Overall, current evidence supports M-TEER as a safe and versatile therapy across an expanding range of clinical scenarios. Nonetheless, ongoing studies will help further clarify long-term outcomes and refine patient selection."
PubMed,mitral regurgitation,Ten Years Real-World Experience With Sacubitril/Valsartan in Patients With Heart Failure With Reduced Ejection Fraction.,Gianluigi Savarese; Christian Basile; Alexandre Mebazaa; Antoni Bayes-Genis; Seok Min Kang; Byung-Su Yoo; Carlos Eid; Biykem Bozkurt; Javed Butler,10.1093/eschf/xvag095,2026-03-31,ESC heart failure,"To provide a comprehensive overview of real-world evidence (RWE) regarding the implementation, clinical effectiveness, and safety of Sacubitril/valsartan (Sac/Val) in patients with Heart Failure (HF) with reduced ejection fraction (HFrEF).
A systematic literature search of PubMed was conducted through March 2024 following PRISMA guidelines.
The review included 45 manuscripts from 30 different studies, primarily from Europe (44%) and the US (30%). RWE confirmed that Sac/Val was associated with a lower risk of cardiovascular mortality (10%-16%), HF hospitalization (10%-38%), and all-cause mortality (10%-25%). Sac/Val was significantly associated with cardiac reverse remodeling and lower-grade mitral regurgitation. Despite these benefits, implementation gaps persist, with only 15%-25% of patients achieving target doses in clinical practice. The most common reported adverse event with Sac/Val was hypotension (up to 17.6%), though severe hyperkalemia and renal decline were similar when compared with traditional renin angiotensin system inhibitors.
Real-world data mirror the efficacy and safety profiles seen in randomized controlled trials, establishing Sac/Val as a cornerstone of HFrEF therapy. However, significant barriers remain, including delayed initiation and suboptimal dose titration. Enhancing clinician and patient awareness is needed to bridge these implementation gaps and fully realize the drug's potential to reduce the global healthcare burden of HF."
PubMed,mitral regurgitation,Mitral transcatheter edge-to-edge repair with inverse leaflet grasping in the setting of prior atrial septal defect closure: a case report.,Andreas Ochs; Nicolas Geis; Matthias Eden; Norbert Frey; Mathias H Konstandin,10.1093/ehjcr/ytag187,2026-03,European heart journal. Case reports,"According to the 2025 European Society of Cardiology (ESC)/European Association for Cardio-Thoracic Surgery guidelines, transcatheter edge-to-edge repair has a Class IIa recommendation in patients with primary mitral regurgitation at high surgical risk following Heart Team evaluation. Procedural complexity may be increased by prior septal closure devices and challenging leaflet anatomy. We describe a modified technical approach that enabled successful treatment in this setting.
A 75-year-old woman with a history of atrial septal defect closure presented with advanced heart failure symptoms due to severe primary mitral regurgitation from posterior leaflet prolapse. Because of frailty and comorbidities, surgical repair was not feasible, and an interventional approach was recommended. Transseptal puncture was technically challenging due to an Amplatzer occluder and required a posterior-superior puncture site. Conventional leaflet capturing with the PASCAL Ace device was unsuccessful because of pronounced prolapse and localized chordal restriction. A modified sequence, called inverse leaflet grasping, was employed: clasps were fixed in a horizontal position, while the paddles remained elongated during posterior leaflet engagement, followed by paddle closure. This manoeuvre allowed secure capture and effective reduction of regurgitation after the first device, followed by implantation of a second device using conventional technique. The patient improved clinically and remained stable at 6-month follow-up with mild residual mitral regurgitation.
This case illustrates that mitral transcatheter edge-to-edge repair is feasible even in anatomically complex scenarios. Inverse leaflet grasping may serve as a bailout technique when conventional leaflet capturing fails. The report underlines the importance of tailored interventional strategies in line with current ESC guidelines."
PubMed,mitral regurgitation,Plug-based bail-out strategy for leaflet tear after mitral transcatheter edge-to-edge repair: a case report.,Naoki Nishiura; Shunsuke Kubo; Kohei Osakada; Takeshi Maruo; Mitsuru Abe,10.1093/ehjcr/ytag218,2026-03,European heart journal. Case reports,"Mitral transcatheter edge-to-edge repair (TEER) is a safe and widespread treatment approach for severe mitral regurgitation (MR). However, rare but serious device-related complications, including single leaflet device attachment, perforation, and leaflet tear, may occur, often requiring surgical correction.
An 82-year-old man with congestive heart failure and ischaemic cardiomyopathy underwent mitral TEER using MitraClip XTW clip for severe functional MR. Two days after the procedure, MR recurrence due to a leaflet tear was observed. Given the patient's advanced age and reduced left ventricular function, our cardiac team decided to perform a transcatheter bail-out procedure. First, the tear was converted to a hole shape by implanting a PASCAL Ace device (Edwards Lifesciences) lateral to the XTW, as this device has a lower risk of leaflet damage compared to the MitraClip device. Then, Amplatzer Vascular Plug II (AVP II) was deployed into the hole, with its mid-lobe positioned in contact with the devices and leaflets. After releasing the AVP II, the MR jet reduced to mild.
An optimal bail-out strategy for leaflet tears has not yet been established. When it is difficult to sufficiently cover the leaflet tear using only an additional TEER device, the use of a plug with additional TEER devices can be considered a bail-out strategy."
PubMed,mitral regurgitation,Robotic Resection of a Papillary Fibroelastoma Arising From the Coumadin Ridge: A Multimodality Imaging of an Echocardiographic Blind Spot.,Daiki Yoshiyama; Norihiko Ishikawa; Erisa Kojima; Kazuto Miyata; Go Watanabe,10.7759/cureus.104382,2026-02,Cureus,"Papillary fibroelastomas (PFEs) are rare, benign cardiac tumors that carry a significant risk of cardioembolism. While transthoracic echocardiography (TTE) is the standard initial screening tool, certain anatomical locations, such as the coumadin ridge, can present diagnostic challenges. We report the case of a PFE located in an echocardiographic ""blind spot"" that required a multimodality imaging approach for diagnosis and surgical planning. A 61-year-old woman was referred to our hospital after a 5-mm mass near the left atrial appendage was incidentally detected on cardiac computed tomography angiography (CCTA). The patient had no history of embolic events. Notably, standard TTE failed to visualize the mass. A comprehensive multimodality assessment was performed: transesophageal echocardiography (TEE) revealed a highly mobile mass attached to the coumadin ridge with moderate mitral regurgitation; CCTA clarified the anatomical relationship; and cardiac magnetic resonance imaging findings were more consistent with a tumor than a thrombus. Given the high embolic risk posed by the tumor's mobility, a robotic minimally invasive resection and mitral repair was performed. The tumor was successfully excised without complications, and histopathology confirmed a PFE. This case highlights the limitations of TTE in evaluating the coumadin ridge and underscores the indispensability of multimodality imaging for characterizing small, mobile cardiac tumors located in anatomical blind spots. Robotic surgery offers a safe and effective minimally invasive treatment option for preventing embolic complications in such cases."
PubMed,mitral regurgitation,[Genetic analysis of a de novo EFTUD2 variant causing Mandibulofacial dysostosis with microcephaly in a fetus].,Jianyu Ren; Xiaojiao Guan; Shuang Liu; Yousheng Yan; Shufa Yang,10.3760/cma.j.cn511374-20250716-00434,2026-04-10,Zhonghua yi xue yi chuan xue za zhi = Zhonghua yixue yichuanxue zazhi = Chinese journal of medical genetics,"To investigate the genetic etiology of a fetus diagnosed with Mandibulofacial dysostosis with microcephaly (MFDM).
A fetus that underwent prenatal diagnosis at Beijing Obstetrics and Gynecology Hospital, Capital Medical University, on May 19, 2025 was selected for analysis. Results of fetal ultrasound findings, chromosomal karyotyping, copy number variation sequencing (CNV-seq), and whole-exome sequencing (WES) were collected. Sanger sequencing was performed for familial validation of the pathogenic variant. The Human Protein Atlas (HPA), STRING, and Simple ClinVar databases were queried to characterize the biological features of the candidate gene. Three-dimensional structures of the wild-type and variant proteins were modeled and analyzed, and the evolutionary conservation of the affected amino acid was assessed using UGENE. Prenatal phenotypes associated with EFTUD2 variants were summarized through a review of the literature. This study was approved by the Ethics Committee of Beijing Obstetrics and Gynecology Hospital, Capital Medical University (Ethics No.: 2025-KY-029-01).
At 23+2 weeks of gestation, ultrasound examination revealed bilateral microtia with low-set ears, mild micrognathia with a reduced mandibular-facial angle, a single umbilical artery, a slightly narrow aortic diameter, and trivial mitral regurgitation. Amniotic fluid karyotyping and CNV-seq showed no abnormalities. WES identified a de novo, previously unreported EFTUD2 variant, c.698dupA (p.V235Gfs*27), in the fetus. This frameshift variant is predicted to alter the structural integrity of the EFTUD2 protein. Literature review indicated that micrognathia and microtia or low-set ears are the most common sonographic features in fetuses with EFTUD2 variants, while secondary findings may include abnormal stomach bubble, cleft palate, single umbilical artery, gastrointestinal atresia, polyhydramnios, and reduced aortic diameter.
The EFTUD2: c.698dupA (p.V235Gfs*27) variant is likely the genetic cause underlying MFDM in this fetus."
PubMed,valvular heart disease,Plasma aldosterone concentration and valvular heart disease in hypertensive patients: a large cross-sectional study.,Zhiqiang Zhang; Jing Hong; Junli Hu; Qing Zhu; Ting Wu; Di Shen; Pan Zhou; Yingying Zhang; Rui Ma; Shuaiwei Song; Nanfang Li,10.1038/s41598-026-46943-7,2026-04-08,Scientific reports,
PubMed,valvular heart disease,Outcomes after Balloon Pulmonary Valvuloplasty for Critical Pulmonary Stenosis: A Tunisian reference center experience.,Ines Boudiche; Selim Boudiche; Rihab Ben Othmen; Hela Msaad; Abdeljalil Farhati; Kaouthar Hakim; Mohamed Sami Mourali; Fatma Ouarda,10.62438/tunismed.v103i11.5789,2025-11-01,La Tunisie medicale,"Balloon pulmonary valvuloplasty (BPV) has emerged as the standard of care for critical pulmonary stenosis (CPS) in newborns. The aim of this study was to describe BVP results for CPS in a North African country where data are scarce.
A monocentric retrospective descriptive study was conducted on neonates who underwent BPV for CPS between 2000 and 2023, with a minimum clinical and echocardiographic follow-up of 12 months. Primary endpoint was immediate procedural success rate, and secondary endpoints were early additional procedures and late reinterventions.
Thirty-four newborns were included. Median age was 10 days [4-17]. Gender-ratio was 1.4. Procedural success was observed in 73%. Six deaths (18%) were noted (two per-procedural and four during in-hospital phase). Early additional procedures were required in 16 patients (50%) consisting of prolonged prostaglandin-E1 infusion, three early BPV-redo and one early Blalock-Taussig shunt surgery. At 3-year median follow-up [1-5], six late reinterventions were reported in five patients (18%), for recurrent valvular or fixed subvalvular obstruction of the right ventricle (RV) outflow tract. These included four late BPV-redo and two late surgeries. Incomplete results, bipartite RV and severe dynamic infundibular stenosis were associated with early additional procedures. The balloon-to-annulus ratio was significantly smaller in those requiring late reintervention (1.12±0.17 vs. 1.33±0.17, p=0.004).
BPV was an effective treatment for neonatal CPS, with an incompressible rate of additional early procedures related to incomplete results or bipartite RV, and late reinterventions often driven by recurrent valvular or fixed subvalvular obstruction of the RV outflow tract."
PubMed,valvular heart disease,Standard Modifiable Cardiovascular Risk Factors and Prognostic Outcomes in Non-Valvular Atrial Fibrillation Patients on Oral Anticoagulants.,Linhao Liu; Hangkuan Liu; Pengfei Sun; Geru Aa; Yuanyuan Liu; Zhiqiang Zhang; Qing Yang; Xin Zhou,10.1177/10760296261442055,2026,Clinical and applied thrombosis/hemostasis : official journal of the International Academy of Clinical and Applied Thrombosis/Hemostasis,"BackgroundStandard Modifiable Cardiovascular Risk Factors (SMurfs) influence Atrial fibrillation (AF). However, data on their cumulative prognostic effect in Asian non-valvular AF (NVAF) patients receiving oral anticoagulants (OACs) remain limited. This study investigated the association between the cumulative burden of SMurfs and the prognosis of these NVAF patients on oral anticoagulation (OAC) therapy.MethodsThis retrospective cohort study used Tianjin Health and Medical Data Platform (THMDP) data on 20 782 NVAF patients on OACs between 2015 and 2020. Patients were categorized into groups by the number of baseline SMurfs (0, 1-2, or 3-4: hypertension, diabetes, hyperlipidemia, smoking). Cox proportional hazards models assessed the association between SMurf burden group and the primary outcome (all-cause mortality) and secondary outcomes. Subgroup and sensitivity analyses were performed to evaluate the consistency and robustness of the findings.ResultsAfter adjusting for confounders, compared to the SMurf-less group, the hazard ratios (HRs) for all-cause mortality were 1.20 (95% confidence interval [CI]: 1.01-1.44) for the SMurf (1-2) group and 1.67 (95% CI: 1.33-2.08) for the SMurf (3-4) group. For ischemic stroke, the hazard ratio (HR) was 1.44 (95% CI: 1.03-1.99) for the SMurf (3-4) group, while the association was not significant for the SMurf (1-2) group. A more pronounced association between SMurfs and all-cause mortality was observed in patients with an estimated glomerular filtration rate (eGFR) < 60 mL/min/1.73 m2.ConclusionIn Asian NVAF patients receiving OACs, a higher SMurf burden is significantly associated with an increased risk of all-cause mortality and ischemic stroke."
PubMed,valvular heart disease,Heart Disease in Survivors of Childhood Cancer: Data From the German Cancer Registry and Statutory Health Insurance Carriers (the VersKiK Study).,Hiltrud Merzenich; Pietro Trocchi; Claudia Bremensdorfer; Ekaterina Aleshchenko; Enno Swart; Christian Apfelbacher; Christian Lüpkes; Peter Ihle; Jutta Küpper-Nybelen; Katja Baust; Gabriele Calaminus; Thorsten Langer; Dirk Horenkamp-Sonntag; Patrik Dröge; Thomas Ruhnke; Ursula Marshall; Melanie Klein; Claudia Spix; Cécile Ronkers,10.3238/arztebl.m2026.0038,2026-05-29,Deutsches Arzteblatt international,"Cardiac and cardiovascular diseases are major causes of morbidity in the growing population of childhood cancer survivors, particularly as a result of treatment with anthracyclines and radiotherapy to the chest.
The VersKiK study is based on record linkage between the German Childhood Cancer Registry and 13 statutory health insurance carriers (69% coverage of the German statutorily insured population). Registry data with information on primary cancers in childhood or adolescence were linked to data from the participating health insurance carriers. Cardiac diseases were analyzed in 11 863 patients with cancer diagnosed between 1991 and 2011 who survived at least 5 years after their diagnosis (up to January 2017). The health insurance data covered the years 2017-2021. The childhood cancer survivors were matched to a comparison group of 35 589 insurees without childhood cancer by age, sex, region of residence within Germany, and duration of insurance.
Cardiac diseases were identified in 6.4% of the 5-year survivors of childhood cancer and in 2.5% of the matched comparison group. Cardiomyopathy, valvular disease, and arrhythmia were the most common heart diseases in the survivors (1.9%, 2.7%, 1.5%). The largest difference from the comparison group was observed for cardiomyopathy (prevalence ratio = 14.0; 95% confidence interval: [10.9; 20.5]).
Long-term survivors of childhood cancer in Germany are more likely to be diagnosed with cardiac disease than the general population of the same age. Systematic medical monitoring and individualized preventive measures for survivors are indicated. In the interpretation of these findings, it should be noted that the childhood cancer survivors underwent more intensive long-term medical follow-up than their counterparts in the comparison group."
PubMed,valvular heart disease,Procedure duration and early postoperative stroke after endovascular and hybrid aortic arch reconstruction for acute aortic syndrome: a single-center retrospective cohort study.,Haoze Li; Junzhou Pu; Wenhui Wu; Yiqi Jin; Zhang Cheng,10.3389/fcvm.2026.1772103,2026,Frontiers in cardiovascular medicine,"Acute aortic syndrome (AAS) with an inadequate proximal landing zone often requires aortic arch reconstruction using endovascular branch techniques or hybrid supra-aortic debranching plus TEVAR. Despite technical advances, early postoperative stroke remains a clinically important complication. Procedure duration may reflect procedural complexity and cumulative cerebral embolic/hypoperfusion burden, yet its association with early stroke after contemporary arch reconstruction strategies is not well characterized.
We retrospectively analyzed consecutive AAS patients undergoing aortic arch reconstruction with either Zone 2 single-branch stent-assisted TEVAR or hybrid surgery (supra-aortic bypass with subsequent TEVAR) between January 2017 and December 2023. The primary endpoint was ischemic stroke within 30 days after the procedure, confirmed by imaging. We evaluated the relationship between procedure duration and early stroke using multivariable regression models adjusting for key clinical confounders (age, sex, BMI, hypertension, diabetes, coronary artery disease, prior stroke, and renal insufficiency). Discriminative performance for procedure time was explored using ROC analysis.
A total of 235 patients were included (mean age 60.7 ± 10.6 years; 84.7% male). Procedure duration was longer in the hybrid group than in the Zone 2 single-branch TEVAR group (249.0 ± 72.3 vs. 110.4 ± 43.3 min, P < 0.001). Early postoperative stroke occurred in 17 patients (7.2%), with a higher incidence in the hybrid group than in the Zone 2 single-branch TEVAR group (11.1% vs. 3.9%, P = 0.034). Procedure duration was independently associated with early stroke after adjustment (adjusted HR 1.012 per minute, 95% CI 1.006-1.018; P < 0.001). In exploratory analyses, a procedure-time cut-point of 273 min showed good discrimination for early stroke (AUC = 0.81).
In this single-center cohort of AAS patients undergoing aortic arch reconstruction, longer procedure duration was associated with a higher risk of early postoperative stroke, independent of measured comorbidities. Procedure duration may serve as a pragmatic marker of procedural complexity and cerebral risk exposure, supporting quality-improvement efforts aimed at workflow optimization and risk stratification."
PubMed,valvular heart disease,Detection of streptococcal deoxyribonucleic acid with polymerase chain reaction in excised valvular tissue of rheumatic heart disease patients.,Nitin Kumar Parashar; Mohsin Raj Mantoo; Sudheer Arava; Sivasubramanian Ramakrishnan; Palleti Rajashekar; Mumun Sinha; Sandeep Seth; Balram Bhargava,10.4103/apc.apc_225_25,2025,Annals of pediatric cardiology,"Rheumatic heart disease (RHD) is traditionally attributed to cumulative valvular injury from the recurrent episodes of acute rheumatic fever. An alternative hypothesis is that streptococcal antigenic material may persist within cardiac valves, perpetuating chronic inflammation. This study aimed to test this by detecting streptococcal deoxyribonucleic acid (DNA) in excised rheumatic valvular tissue.
We prospectively included 15 patients with RHD and 5 non-RHD controls undergoing valve replacement surgery. Patients with active rheumatic activity or infective endocarditis were excluded. Valvular tissue was subjected to nucleic acid extraction and polymerase chain reaction using universal 16S ribosomal ribonucleic acid primers, with glyceraldehyde-3-phosphate dehydrogenase (GAPDH) as an internal control.
All the samples amplified with GAPDH primers, confirming DNA integrity. However, no bacterial DNA was detected in RHD or control valves. Histopathology consistently revealed chronic inflammation, fibrosis, hyalinization, and dystrophic calcification in RHD valves.
Streptococcal bacterial DNA was not detected in the excised cardiac valvular tissues of RHD patients, suggesting that chronic bacterial persistence is unlikely to be the cause of ongoing valvular inflammation. The study, however, is limited by its small sample size."
PubMed,valvular heart disease,Utility of virtual reality imaging to guide complex structural cardiac interventions: A randomized controlled trial.,Ishita Garg; Pramod Sagar; Puthiyedath Thejaswi; Kothandam Sivakumar,10.4103/apc.apc_231_25,2025,Annals of pediatric cardiology,"Accurate preprocedural planning is critical for complex transcatheter structural heart interventions. Virtual reality (VR) enhanced imaging may improve accuracy compared to conventional computed tomography (CT) and may reduce variability between operators of differing experience levels.
A randomized study evaluated the utility of VR across three complex interventions: sinus venosus defect (SVD) closure, pulmonary artery (PA) stenting, and percutaneous pulmonary valve implantation (PPVI). The preprocedural planning was randomized to either CT alone or CT plus VR. Independent planning based solely on CT, performed by a senior cardiologist (experience >25 years) and a junior cardiologist (experience > 5 years), was compared with CT plus VR analysis performed by the junior cardiologist. Deviation in plan during the actual intervention was analyzed.
Forty patients (20 SVD closure, 12 PA stents, and 8 PPVI) were randomized to receive either CT alone or CT plus VR. Comparable demographics confirmed effective randomization. The Friedman test revealed a significant overall difference (P = 0.0195) in deviation from the preprocedural plan between the groups. CT by a junior cardiologist showed a significantly greater deviation than that by the senior cardiologist (P = 0.0098). Adding VR reduced plan deviations and was comparable to those of the senior cardiologist (P = 0.233), indicating enhanced understanding by an early-career operator. For the SVD subset, VR showed significantly better agreement with the procedural outcome than the senior cardiologist (P = 0.0196). No significant differences in planning accuracy were observed between the methods in PPVI or PA stenting. Despite VR's potential to simplify the intervention, it did not affect procedural duration or contrast volume in this early experience.
The VR interpretation by a junior cardiologist matched the senior cardiologist's plan based on CT alone and outperformed the junior cardiologist's plan when using CT alone. This indicates the potential of VR to accelerate training in structural interventions and standardize preprocedural planning."
PubMed,valvular heart disease,Lactylation Modification: From Basic Biological Process to Clinical Cardiovascular Diseases.,Jilong Geng; Zheyan Fang; Zhentao Zhang; Junbo Ge; Hua Li,10.34133/research.1228,2026,"Research (Washington, D.C.)","Cardiovascular diseases (CVDs) remain the leading cause of death worldwide and are hallmarked by profound disturbances in energy metabolism and maladaptive tissue remodeling. Lactate, long dismissed as a metabolic waste product, is now recognized as a context-dependent central carbon source and signaling metabolite. A key recent advance is the discovery of lysine lactylation (Kla), an evolutionarily conserved posttranslational modification that couples lactate abundance to chromatin state and protein function. Here, we synthesize current knowledge on the biogenesis and enzymatic regulation of Kla, and delineate how lactate-driven histone and nonhistone lactylation remodel transcriptional and signaling networks controlling fibrosis, energy metabolism, immune and inflammatory responses, and angiogenesis. We then focus on emerging evidence that Kla is a nodal regulator across major cardiovascular pathologies-including atherosclerosis, myocardial infarction and ischemia/reperfusion injury, heart failure, valvular and arterial calcification, and pulmonary hypertension-where it can act as a context-dependent ""accelerator"" or ""brake"" of disease progression. Finally, we outline a translational framework that targets the lactate-lactylation axis at 3 levels: lactate transport, lactate production, and lactylation writers/erasers, highlighting opportunities and challenges for therapeutic intervention. Together, these insights position protein lactylation as a pivotal metabolic-epigenetic interface in the cardiovascular system and a promising entry point for precision therapies in CVDs."
PubMed,valvular heart disease,Clinical Utility of Urinary Liver-Type Fatty Acid-Binding Protein Measured via Point-of-Care Testing in Acute Kidney Injury After Transcatheter Aortic Valve Implantation.,Yumi Obata; Atsuko Kamijo-Ikemori; Sachi Shimmi; Keiichi Ohata; Takeshi Sugaya; Soichiro Inoue,10.1111/nep.70200,2026-04,"Nephrology (Carlton, Vic.)","This study evaluated the clinical usefulness of urinary liver-type fatty acid-binding protein (L-FABP) measured via point-of-care testing (POCT) based on immunochromatography for the early prediction of acute kidney injury (AKI) following transcatheter aortic valve implantation (TAVI).
This retrospective observational study was conducted at a single-centre university hospital and included 186 patients who underwent TAVI. The onset of AKI was defined according to the Acute Kidney Injury Network classification. Urine samples were collected preoperatively, immediately after surgery, 4 h postoperatively and on postoperative days 1, 2 and 3 to measure urinary L-FABP using POCT.
Of the 186 patients who underwent TAVI, 24 (12.9%) developed AKI postoperatively. Patients with AKI exhibited a decreased left ventricular ejection fraction, the co-occurrence of both hypertension and advanced-stage chronic kidney disease and a longer hospital stay. During the observational period, patients with AKI were found to have significantly higher urinary L-FABP levels than those without. Preoperative urinary L-FABP showed the highest predictive performance for AKI onset, with an area under the receiver operating characteristic curve of 0.74 (cutoff value, 4.24 ng/mL; sensitivity, 0.61; specificity, 0.82; diagnostic accuracy, 0.79). Elevated urinary L-FABP levels above the cutoff value in the early phase of the perioperative period independently predicted AKI onset after adjusting for ejection fraction and the presence of renal dysfunction in the multivariable logistic regression analysis.
This study indicated for the first time that urinary L-FABP levels measured via POCT were independently associated with the development of AKI following TAVI, indicating potential utility for early risk assessment."
PubMed,valvular heart disease,Development and validation of a machine learning model for predicting 6-month mortality in patients with infective endocarditis.,Xiujuan Wu; Yue Han; Weili Liu; Song Lin; Jie Yuan; Yannan Ma; Chuanyu Gao,10.1186/s12938-026-01559-w,2026-04-06,Biomedical engineering online,"This study aimed to develop and validate a machine learning (ML)-based model for predicting 6-month all-cause mortality in patients diagnosed with infective endocarditis (IE), using retrospective data from a single tertiary care center. Additionally, key prognostic features were identified through model interpretability analysis.
A cohort of 444 patients with IE was retrospectively assessed and randomly divided into a training set (n = 310) and a test set (n = 134). Following feature selection, a Cox proportional hazards model and four ML-based survival models: Random Survival Forest, Extremely Randomized Survival Trees (EST), eXtreme Gradient Boosting, and Support Vector Machine were established. Model performance was assessed using the concordance index (C-index), time-dependent area under the curve (AUC), and Kaplan-Meier survival analysis. The model demonstrating optimal performance underwent interpretability analysis using Shapley additive explanations and an exploratory online tool was developed to demonstrate its functionality.
Nine predictors were selected for model construction: hemoglobin concentration, presence of severe valvular regurgitation, occurrence of septic shock, New York Heart Association (NYHA) classification, serum albumin level, intracerebral hemorrhage, neutrophil percentage, history of coronary heart disease, and receipt of surgical intervention. The EST model demonstrated the highest predictive performance in the test set (C-index: 0.852), with the smallest discrepancy in performance between the training and test datasets, indicating favorable generalizability. Time-dependent AUCs at 30, 90, and 180 days were 0.957, 0.925, and 0.855, respectively. Surgical intervention was modeled as a protective factor, associated with lower mortality risk, while intracerebral hemorrhage, higher NYHA class, severe valvular regurgitation, and septic shock were associated with increased risk.
The EST model demonstrated a high predictive accuracy for 6-month mortality in patients with IE, outperforming both conventional and other ML models. Its robust performance and interpretability suggest that, following rigorous external and multicenter validation, it may serve as a hypothesis-generating tool for risk stratification. It is not yet validated for direct clinical application and should currently be considered exploratory."
PubMed,valvular heart disease,Transcatheter aortic valve replacement at metropolitan teaching hospitals among patients with heart failure.,Sakshi Dixit; Fnu Anamika; Kamleshun Ramphul; Juma Rashid Bin Firos; Ashish Aneja,10.1016/j.cpcardiol.2026.103339,2026-04-03,Current problems in cardiology,"Heart failure is highly prevalent among patients undergoing transcatheter aortic valve replacement (TAVR). Prior literature well documents an increased risk of readmission in heart failure patients undergoing TAVR; however, data comparing clinical outcomes between heart failure with preserved ejection fraction (HFpEF) and heart failure with reduced ejection fraction (HFrEF) in this population remain limited.
We conducted a retrospective analysis using the National Readmissions Database (NRD) from 2016 to 2022. Patients undergoing TAVR at metropolitan teaching hospitals were identified and stratified into two cohorts: HFrEF and HFpEF. The primary outcome was the 30-day all-cause readmission rate. Secondary outcomes included in-hospital complications and all-cause in-hospital mortality.
Among 120,199 patients undergoing TAVR, 16.25% had HFrEF and 83.75% had HFpEF. The HFrEF cohort had higher baseline comorbidities, including peripheral vascular disease, prior myocardial infarction, and chronic kidney disease. After adjusting for baseline comorbidities, the HFrEF cohort experienced higher rates of in-hospital complications, including mechanical circulatory support, cardiogenic shock, acute heart failure, extracorporeal membrane oxygenation, cardiopulmonary resuscitation, acute myocardial infarction, valvular complications, mechanical ventilation, intubation, and acute kidney injury, as well as higher in-hospital mortality. The 30-day all-cause readmission rate among survivors was also higher in the HFrEF cohort (11.29% vs. 9.74%; HR: 1.142, 95% CI: 1.127-1.156; p<0.001).
HFrEF was associated with worse in-hospital and early post-discharge outcomes following TAVR compared with HFpEF. Further studies are warranted to identify targeted strategies to mitigate risk in this high-risk population."
